"","logFC","AveExpr","t","P.Value","adj.P.Val","B","significancia"
"MED31",-0.219547569444443,0.0671508928571429,-2.01998702619169,0.0437374327071151,0.0766955244268885,-5.09405674482311,"Não significativo"
"KRTAP5-4",-0.22201440972222,0.00339940476190478,-2.01993925241046,0.0437424007542868,0.0766970351941245,-5.09415223296515,"Não significativo"
"TEX51",-0.222890451388886,-0.0213520833333334,-2.01983806603744,0.0437529248113908,0.0767082865579974,-5.09435447248042,"Não significativo"
"CDHR5",-0.223161631944442,0.00450982142857139,-2.0197430439815,0.0437628096890339,0.0767184152958595,-5.09454438235349,"Não significativo"
"SPATA5",-0.217013541666664,0.0707077380952381,-2.01857672727343,0.0438842923596998,0.0769241603380679,-5.09687464813066,"Não significativo"
"KHK",-0.220322048611108,0.0176559523809523,-2.01814021837478,0.0439298321106857,0.0769967599785357,-5.09774643739647,"Não significativo"
"CEP63",0.219458854166665,0.0544136904761905,2.01727963146238,0.0440197318470187,0.0771470893972759,-5.09946464283012,"Não significativo"
"PYCARD",-0.215739062499999,0.00517529761904762,-2.01700359075373,0.0440486009105433,0.0771904409088214,-5.10001561855283,"Não significativo"
"RIC8A",-0.210407986111109,0.11158869047619,-2.01637741741275,0.0441141471375071,0.0772980510448653,-5.10126518057143,"Não significativo"
"MGA",0.216553993055553,0.0413916666666666,2.01594241162166,0.0441597309791917,0.0773706656189834,-5.10213303170565,"Não significativo"
"ACOT13",0.212729687499998,0.135640178571429,2.01587866198512,0.0441664145884163,0.0773751172749133,-5.10226019880573,"Não significativo"
"PAX3",-0.217679166666665,-0.00126815476190481,-2.01566714171783,0.0441885968250776,0.0774067175860039,-5.10268210869858,"Não significativo"
"HMGB4",-0.219340104166664,0.0365601190476191,-2.01539380105235,0.0442172761524204,0.0774496920846624,-5.10322726407307,"Não significativo"
"SULT1C4",0.218882465277775,-0.0852145833333333,2.01468857023216,0.0442913427730385,0.0775673601232634,-5.10463345091092,"Não significativo"
"OPCML",-0.220318749999997,0.0314026785714287,-2.01463732383049,0.0442967289948575,0.0775673601232634,-5.10473561410696,"Não significativo"
"DNAJC15",0.210036805555554,-0.0809904761904762,2.01463556356919,0.0442969140158873,0.0775673601232634,-5.10473912326223,"Não significativo"
"CCDC91",0.215905729166663,0.0178669642857143,2.01387102465945,0.0443773364904341,0.0777009012498207,-5.10626297712791,"Não significativo"
"LCA5L",-0.21826753472222,-0.00327500000000001,-2.01342641034535,0.0444241625831863,0.0777755984782687,-5.10714890465935,"Não significativo"
"KLHL28",-0.217825694444442,0.0367211309523808,-2.01317546032816,0.044450610690258,0.077814608291494,-5.1076488560485,"Não significativo"
"TSPAN14",0.214421527777776,-0.0351321428571429,2.01303237942341,0.044465696221281,0.0778337214924897,-5.1079338792298,"Não significativo"
"RANBP6",-0.215738541666664,0.0149875,-2.01253731342753,0.0445179262001711,0.0779178434673972,-5.10891991688946,"Não significativo"
"ACTR5",0.21681753472222,-0.025642261904762,2.01237594164703,0.0445349622956387,0.0779403570835498,-5.10924127401315,"Não significativo"
"GFRAL",-0.215551041666664,0.0974136904761905,-2.01224364183726,0.0445489333604593,0.0779562079027623,-5.10950471795262,"Não significativo"
"RNF103",-0.219703993055554,-0.0778687499999999,-2.01220307243159,0.0445532182947418,0.0779562079027623,-5.10958549894487,"Não significativo"
"BATF3",0.222646874999998,-0.0342163690476191,2.01217161402788,0.0445565411662466,0.0779562079027623,-5.10964813718246,"Não significativo"
"ADPRHL1",-0.213587152777776,0.0631970238095238,-2.01210278579884,0.044563812048376,0.0779616258549568,-5.1097851807757,"Não significativo"
"EXOC1",0.208968923611108,-0.0177934523809525,2.01158579661937,0.0446184578613841,0.0780499145337709,-5.11081440748711,"Não significativo"
"KAAG1",-0.213959374999998,0.0515208333333333,-2.01144725935516,0.0446331108845607,0.0780682348745963,-5.11109016426908,"Não significativo"
"SEMA4C",0.210981597222221,-0.0759657738095237,2.01107713074567,0.0446722791707122,0.0781294276684514,-5.11182680872539,"Não significativo"
"USP42",0.215153645833332,-0.0579824404761905,2.01080965878284,0.0447006020565199,0.07817164275371,-5.11235905842876,"Não significativo"
"CNPY4",-0.219704513888887,0.106466964285714,-2.01062141056285,0.0447205449561536,0.0781991965308567,-5.11273361666952,"Não significativo"
"NGLY1",-0.213867187499998,0.0897619047619048,-2.01027667333166,0.0447570856999921,0.0782557657385089,-5.11341945178999,"Não significativo"
"HCN3",0.223085590277776,-0.0391809523809524,2.01021884055437,0.0447632182100831,0.0782591618936369,-5.11353449541635,"Não significativo"
"XPO4",0.217068229166665,0.00441309523809522,2.01014336210241,0.0447712229120357,0.0782658302441118,-5.11368463570702,"Não significativo"
"RASGEF1B",0.210035416666665,-0.121493154761905,2.00980225621619,0.0448074132388585,0.0783217648162995,-5.11436308744691,"Não significativo"
"CUEDC2",0.216985416666665,0.0341708333333334,2.00849083983941,0.0449467809626683,0.0785580224630128,-5.1169704035969,"Não significativo"
"TAS2R3",-0.21572065972222,-0.0343845238095239,-2.00819520429969,0.0449782494842053,0.0786056672234025,-5.11755794417823,"Não significativo"
"NHEJ1",-0.215836111111109,-0.00414910714285713,-2.00789041155484,0.0450107122193113,0.0786550404303964,-5.11816359403918,"Não significativo"
"SLCO5A1",-0.217199826388886,0.121623214285714,-2.00763045032448,0.0450384156989016,0.078696088502983,-5.11868008789243,"Não significativo"
"TMEM270",-0.220406423611108,0.02288125,-2.00757650362333,0.0450441664812558,0.078698774309674,-5.1187872615068,"Não significativo"
"DCP2",0.211650173611109,0.013074404761905,2.00744277411334,0.045058424880827,0.0787163222803484,-5.11905292394555,"Não significativo"
"OLFML1",-0.220971701388887,0.122853571428571,-2.00736038542906,0.0450672111585633,0.0787243081564241,-5.11921658575245,"Não significativo"
"DGKZ",-0.215717187499998,0.0777898809523809,-2.00729035290017,0.0450746808617155,0.0787299929350286,-5.1193556973285,"Não significativo"
"KLF18",0.222644965277777,0.00546458333333334,2.00672485159022,0.0451350358346018,0.0788280404229342,-5.12047882481515,"Não significativo"
"MEOX2",-0.21578940972222,-0.0131639880952381,-2.0064040353013,0.0451693063417588,0.0788802806632975,-5.12111585053943,"Não significativo"
"CTPS2",-0.204143402777775,-0.0433098214285715,-2.00636578213723,0.0451733941197532,0.0788802806632975,-5.12119180083667,"Não significativo"
"ITGA2",-0.217653819444442,0.09528125,-2.00625335925084,0.0451854095701263,0.0788938856259932,-5.12141500418878,"Não significativo"
"OR10Z1",-0.218991840277776,0.0727229166666667,-2.00612690953448,0.0451989273955331,0.0789101109521753,-5.12166604149284,"Não significativo"
"SMLR1",-0.216655555555553,0.0373580357142857,-2.00597195949576,0.045215496642026,0.0789316600414169,-5.12197363839511,"Não significativo"
"PPP1R16B",0.217519965277776,-0.0176630952380952,2.00551113997431,0.0452648037004211,0.0790103494124079,-5.12288828892072,"Não significativo"
"MGAT4B",0.215717361111109,0.130794047619048,2.00504086566646,0.0453151692232934,0.0790908714684096,-5.12382149129138,"Não significativo"
"RASSF9",0.216885590277776,-0.0233818452380952,2.00444212638932,0.0453793615958923,0.07919550892604,-5.12500930350523,"Não significativo"
"IL2RA",0.216946527777776,0.0609729166666668,2.00433468065383,0.0453908892520325,0.0792079330286252,-5.12522242317659,"Não significativo"
"PAQR4",0.21652534722222,-0.0123377976190477,2.00429672041055,0.0453949625281578,0.0792079330286252,-5.12529771498979,"Não significativo"
"PRPF40A",0.208168576388887,0.0118395833333334,2.00415159024454,0.0454105383842464,0.079227709052085,-5.12558555876137,"Não significativo"
"CRCP",-0.206809201388886,0.0408940476190475,-2.0040504584686,0.0454213948536803,0.0792392482423114,-5.12578612617787,"Não significativo"
"TCL1A",0.220266666666665,0.00499791666666669,2.00391419698352,0.04543602595423,0.0792573696410903,-5.12605634799857,"Não significativo"
"STPG4",0.218188020833331,0.0139544642857143,2.00377671363961,0.0454507922855599,0.07926928578969,-5.12632897447894,"Não significativo"
"SEMA3E",-0.215068402777775,-0.0283586309523811,-2.00377156280999,0.0454513455866461,0.07926928578969,-5.12633918810239,"Não significativo"
"HECW2",-0.215776562499998,0.0879488095238095,-2.00353860631956,0.0454763756728394,0.0793055339347919,-5.12680109233674,"Não significativo"
"NLRP14",-0.21259565972222,0.0604526785714286,-2.00337852579048,0.0454935823241565,0.0793264527011576,-5.12711846790777,"Não significativo"
"NFKBIA",0.208767013888887,-0.100996130952381,2.00334798468168,0.0454968657351181,0.0793264527011576,-5.12717901584378,"Não significativo"
"MTMR9",-0.217373958333332,0.0414241071428571,-2.00299651175282,0.0455346662616002,0.079384949292253,-5.12787574735842,"Não significativo"
"ORAI1",0.214861979166664,0.0665571428571427,2.0026696482106,0.0455698438707737,0.079438862607284,-5.12852358667435,"Não significativo"
"CRELD2",-0.21985815972222,0.0659860119047619,-2.00261952005627,0.0455752407766639,0.0794408559949371,-5.12862293077724,"Não significativo"
"MYH14",-0.222708680555554,-0.00235386904761901,-2.00194263973194,0.0456481680399432,0.0795605481972769,-5.12996413301359,"Não significativo"
"CACNB3",-0.221156944444443,0.0970747023809523,-2.00152122877286,0.0456936207104575,0.0796322086317044,-5.13079890976338,"Não significativo"
"SLC44A5",-0.214900520833331,-0.0111205357142857,-2.00148239859394,0.0456978107894527,0.0796322086317044,-5.13087582006448,"Não significativo"
"RCVRN",-0.21586128472222,0.0302458333333333,-2.00142342500791,0.0457041751195184,0.0796358688970282,-5.13099262525937,"Não significativo"
"HPN",0.208105729166665,-0.204563392857143,2.00115380480708,0.0457332816089856,0.0796791511764015,-5.13152660130625,"Não significativo"
"EIF6",0.214157638888887,0.105308928571429,1.99997445206399,0.0458607810481283,0.079893835242598,-5.13386144327687,"Não significativo"
"GOLGA8A",-0.213951736111109,-0.16344255952381,-1.99985296460954,0.0458739320455374,0.0799092919991142,-5.13410188259126,"Não significativo"
"CLPSL2",0.218354687499999,0.0308904761904762,1.99953706233016,0.0459081433166759,0.0799614280262572,-5.13472702623248,"Não significativo"
"MYL7",-0.218665624999998,0.0666038690476191,-1.99863415657925,0.0460060440578466,0.0801244763957853,-5.13651326088421,"Não significativo"
"KLHL12",0.208892708333332,0.0651577380952379,1.99827279508924,0.046045275290431,0.0801853246246508,-5.13722792514437,"Não significativo"
"PPP5D1",-0.218773958333331,0.0177324404761905,-1.99817072818238,0.0460563613022217,0.0801971527169117,-5.13742975960793,"Não significativo"
"MAP3K15",-0.21838159722222,0.0155110119047619,-1.99805286619386,0.0460691657011644,0.0802046103711567,-5.13766281571492,"Não significativo"
"BLID",-0.217576736111108,0.0949184523809523,-1.99805224910012,0.0460692327494656,0.0802046103711567,-5.13766403589835,"Não significativo"
"KCNK12",0.214566666666664,0.0168488095238097,1.99777810929861,0.0460990266571763,0.0802489999884501,-5.13820605742182,"Não significativo"
"DSPP",-0.215634548611109,0.0694857142857143,-1.99732611002872,0.0461481860911842,0.0803270896202281,-5.13909957701099,"Não significativo"
"IL17B",-0.217932812499998,0.0491455357142857,-1.99723730524106,0.0461578496957726,0.080336423331278,-5.13927510426324,"Não significativo"
"GDPD1",-0.218337152777776,0.0448842261904763,-1.99713123203227,0.0461693946618889,0.080345226215323,-5.13948475332192,"Não significativo"
"ARL5C",0.217382465277776,-0.0239136904761905,1.99711178890608,0.0461715111082648,0.080345226215323,-5.13952318061587,"Não significativo"
"MYBPC1",-0.221158333333331,0.0671845238095238,-1.99703757401177,0.0461795903890964,0.0803515717285406,-5.13966985514579,"Não significativo"
"PRMT7",-0.220314756944441,-0.0983773809523809,-1.99699925877582,0.0461837619802904,0.0803515717285406,-5.13974557731196,"Não significativo"
"MRPS34",0.220885937499998,-0.0732622023809524,1.99680644053289,0.0462047599929637,0.080380616839473,-5.14012662100585,"Não significativo"
"AASDH",-0.217791493055554,0.0349675595238096,-1.99674334069635,0.0462116333489297,0.0803850867149074,-5.14025130978028,"Não significativo"
"MXI1",-0.21781753472222,-0.0264050595238095,-1.99647278997999,0.0462411137500025,0.080428877026336,-5.14078588879741,"Não significativo"
"EXPH5",0.21911892361111,0.00106071428571407,1.9958984270756,0.0463037514692284,0.0805303255601805,-5.14192053032159,"Não significativo"
"KLHL15",0.219426562499998,0.0380071428571429,1.9957449250756,0.0463205038991757,0.0805519600861177,-5.14222371550968,"Não significativo"
"AVL9",0.212775173611109,-0.0213872023809523,1.99550426114731,0.0463467790321165,0.0805901491465263,-5.1426990097029,"Não significativo"
"OR1L6",-0.217271701388886,0.0255434523809524,-1.99546187349421,0.046351408120381,0.0805906953513644,-5.14278271643798,"Não significativo"
"ANXA10",-0.218329340277775,0.0429380952380952,-1.995367078205,0.0463617619748252,0.0806011941174542,-5.14296991090905,"Não significativo"
"SERF1A",-0.21553940972222,-0.0760110119047618,-1.99509868591532,0.0463910872490277,0.080644670192674,-5.14349986370632,"Não significativo"
"KRTAP21-1",0.218622743055554,0.0393678571428572,1.99497733897915,0.0464043510820393,0.0806602201171939,-5.14373944560274,"Não significativo"
"AURKAIP1",0.215515972222221,-0.0757589285714286,1.99477379408586,0.0464266067499735,0.080691395334939,-5.14414128304704,"Não significativo"
"HS1BP3",-0.208263888888886,0.151889880952381,-1.99454387839846,0.0464517566375059,0.0807275945583602,-5.14459513280578,"Não significativo"
"PPID",0.212962499999998,0.0327758928571429,1.99432664817467,0.0464755294516776,0.0807613940797342,-5.14502389411303,"Não significativo"
"FABP12",-0.215860069444443,0.0373979166666666,-1.99411301068569,0.0464989190988977,0.0807945215378279,-5.1454455191405,"Não significativo"
"PKNOX1",-0.217883506944442,0.01436875,-1.99369611443418,0.046544590691659,0.08086635538122,-5.14626815752287,"Não significativo"
"LRIF1",-0.212137673611108,0.0308499999999999,-1.99359105351869,0.04655610623492,0.0808788388196075,-5.14647544158511,"Não significativo"
"LRRC1",0.214034548611109,0.0437473214285714,1.99343577611116,0.0465731303200158,0.0809008886706599,-5.14678178245665,"Não significativo"
"DSTYK",-0.212852256944442,0.0417229166666667,-1.99318522883303,0.0466006105383957,0.0809410957896044,-5.14727602783801,"Não significativo"
"PPP6R2",-0.214604513888887,-0.0295306547619048,-1.99265342208529,0.0466589848298546,0.0810349506850655,-5.14832489970167,"Não significativo"
"KCNQ5",0.212291493055554,0.0299502976190476,1.99253984422735,0.0466714598029266,0.0810490799385644,-5.14854887116107,"Não significativo"
"TGDS",-0.213935416666664,0.0975342261904763,-1.99226707460707,0.0467014313009923,0.0810935879889023,-5.14908671146499,"Não significativo"
"PRKCQ",-0.215511631944442,0.0110363095238095,-1.99210419741501,0.046719335729182,0.0811171361359053,-5.14940783389034,"Não significativo"
"FEZ2",-0.213645138888886,0.117789880952381,-1.99192534514091,0.0467390029002656,0.081143740208985,-5.1497604222499,"Não significativo"
"GTDC1",0.216076041666666,0.0237508928571427,1.99178869717548,0.0467540338537972,0.081162291131831,-5.15002978816586,"Não significativo"
"KRT25",-0.218909027777775,0.0566401785714285,-1.99129475961266,0.0468083998169087,0.0812491155557996,-5.15100330507548,"Não significativo"
"SNAP29",0.215776041666665,0.0273410714285715,1.99121562249217,0.0468171151122156,0.0812526810575777,-5.15115925668322,"Não significativo"
"NENF",-0.208963194444442,0.0610339285714286,-1.99119710371652,0.0468191547647722,0.0812526810575777,-5.1511957498326,"Não significativo"
"XYLT2",0.214955381944442,0.0116252976190476,1.99090155928567,0.0468517160822538,0.0813016353496473,-5.15177810504132,"Não significativo"
"ANKRD30A",0.222776562499998,0.0174803571428571,1.99068919453021,0.0468751249469793,0.0813346997988417,-5.15219650613534,"Não significativo"
"LYPD5",0.223835416666665,0.0280169642857144,1.99049786533978,0.046896223514431,0.0813637497983306,-5.15257342513588,"Não significativo"
"EPB41L5",-0.212395138888887,0.00124017857142867,-1.99010990731276,0.0469390296364975,0.0814304529556811,-5.15333759341475,"Não significativo"
"TSPYL2",-0.21597065972222,-0.0636791666666667,-1.98998041227722,0.0469533250593537,0.0814476875762561,-5.15359262943158,"Não significativo"
"RFTN1",-0.215068229166664,0.0442002976190476,-1.98972066324363,0.0469820107540066,0.0814898787938876,-5.15410414671115,"Não significativo"
"CPLX4",-0.219468055555553,0.0015464285714286,-1.98960536019612,0.0469947491173102,0.0815044042403197,-5.15433118894657,"Não significativo"
"C1orf216",0.218449305555554,-0.00221636904761903,1.98940176334016,0.0470172490465208,0.0815358551942311,-5.15473205796726,"Não significativo"
"MPL",-0.212841319444442,0.0748479166666668,-1.98929988404942,0.0470285113557288,0.0815478141854003,-5.15493263645282,"Não significativo"
"ZNF543",-0.215318923611109,0.0408386904761904,-1.98916733661678,0.0470431672973051,0.0815656549955224,-5.15519357872181,"Não significativo"
"FAM9A",0.220236979166665,0.0418544642857143,1.98901241403744,0.047060302167181,0.0815877901769647,-5.15549854848375,"Não significativo"
"IFT80",0.212772743055553,0.0460482142857143,1.9889549367151,0.0470666606572806,0.081591240124005,-5.15561168834573,"Não significativo"
"LCP2",0.214314409722221,0.0337755952380952,1.98849730630424,0.0471173123490144,0.0816714656837626,-5.15651238457202,"Não significativo"
"ASTN1",-0.213673437499998,-0.0219696428571428,-1.98766785653987,0.0472092350464537,0.081823207401876,-5.15814436321221,"Não significativo"
"DNA2",0.21728611111111,0.0590538690476188,1.98726360443476,0.047254090513017,0.0818933514439658,-5.15893950268474,"Não significativo"
"ACBD5",0.207742708333332,0.0876690476190477,1.98696116668896,0.0472876722265621,0.081943946388523,-5.15953427480882,"Não significativo"
"SELPLG",-0.210472916666664,0.0258702380952382,-1.98647722001145,0.0473414499422631,0.0820295259830827,-5.16048581488192,"Não significativo"
"OR1S2",-0.221000694444443,0.0900604166666667,-1.98621377072027,0.0473707469331975,0.0820726753683979,-5.16100371470433,"Não significativo"
"PDGFC",-0.21501440972222,0.0777577380952381,-1.98597224350073,0.0473976194916221,0.0821116166631134,-5.16147845946404,"Não significativo"
"AQP1",-0.223023090277776,0.0455035714285714,-1.9855713338907,0.0474422534470885,0.0821746565804397,-5.1622663593786,"Não significativo"
"MED30",0.216024131944444,-0.000754166666666569,1.98556635629787,0.0474428078335322,0.0821746565804397,-5.16227614075641,"Não significativo"
"NIPAL2",-0.210636458333332,0.00239077380952386,-1.98547587863519,0.0474528858625256,0.0821844908433226,-5.16245393254825,"Não significativo"
"ORC3",-0.215549652777775,0.024291369047619,-1.98532689385761,0.0474694847495596,0.0821985600687526,-5.16274667541064,"Não significativo"
"RAB27A",0.211515104166665,0.0292863095238097,1.98532396175321,0.0474698114740893,0.0821985600687526,-5.16275243653707,"Não significativo"
"SPOCK1",-0.214394618055553,0.0721035714285714,-1.98519082114109,0.0474846493349792,0.0822166307248917,-5.16301402813911,"Não significativo"
"ECHDC3",0.213940624999998,-0.051797619047619,1.98476973259997,0.0475316032878462,0.082284179539429,-5.16384125890754,"Não significativo"
"CR2",0.211268576388887,-0.0209610119047619,1.984761929108,0.0475324737940194,0.082284179539429,-5.1638565872718,"Não significativo"
"SDK1",-0.210049131944442,0.110725297619048,-1.98454774891698,0.0475563715691592,0.0823179195363473,-5.16427727717922,"Não significativo"
"M1AP",0.213815451388888,-0.038591369047619,1.98429544329624,0.0475845362830053,0.0823590384725873,-5.1647727949197,"Não significativo"
"BTN2A2",0.220211458333331,-0.00332886904761919,1.98298688809541,0.0477308349643922,0.082604596426052,-5.16734174272681,"Não significativo"
"RFX2",0.219244965277776,-0.0395988095238095,1.98286526645949,0.047744451689216,0.0826205062725366,-5.16758042442513,"Não significativo"
"UGT2B10",-0.219443749999997,0.0532026785714286,-1.98243142198942,0.0477930514499932,0.0826969447777953,-5.16843172347043,"Não significativo"
"CCDC144NL",-0.219619791666664,0.00718452380952382,-1.98211081801715,0.0478289926427119,0.0827514678636341,-5.1690607011044,"Não significativo"
"OR13H1",-0.21735972222222,0.0631916666666667,-1.981578010071,0.0478887732302141,0.0828472228251861,-5.17010576892225,"Não significativo"
"TRAF4",0.210426562499997,-0.0809666666666666,1.981303890047,0.0479195537624122,0.0828844308646994,-5.17064332903985,"Não significativo"
"AKAP4",-0.217081249999998,0.0410485119047619,-1.98128286097313,0.0479219157738918,0.0828844308646994,-5.17068456483907,"Não significativo"
"SFT2D1",0.212238715277776,0.0867089285714286,1.98126791839861,0.0479235942018466,0.0828844308646994,-5.17071386539081,"Não significativo"
"IRX5",-0.216428124999998,0.0254044642857143,-1.98098060096029,0.047955876823667,0.0829325843921878,-5.17127721703914,"Não significativo"
"CALHM3",-0.217749826388887,0.0419041666666666,-1.98092980206435,0.0479615864274516,0.0829347791598476,-5.17137681149918,"Não significativo"
"PGBD1",0.213084201388888,0.0176035714285715,1.98089002743152,0.0479660573452784,0.0829348317939052,-5.1714547904274,"Não significativo"
"TREML1",-0.212786979166665,-0.0310595238095238,-1.9806408846535,0.0479940705379794,0.0829691603875127,-5.171943204358,"Não significativo"
"GATA1",-0.217875868055553,0.0573282738095237,-1.98063443231761,0.0479947962106702,0.0829691603875127,-5.17195585256535,"Não significativo"
"SLC12A5",0.218644618055555,0.0204136904761904,1.98022471250302,0.0480408949534281,0.0830411656682255,-5.1727589233427,"Não significativo"
"DENND5B",-0.211790798611109,-0.0250336309523809,-1.97935635677134,0.0481387193653737,0.0831959411725512,-5.17446039934723,"Não significativo"
"RAB5A",-0.213360069444443,0.00714434523809515,-1.97935081289471,0.0481393444478107,0.0831959411725512,-5.17447125977283,"Não significativo"
"WFDC1",-0.214494270833331,0.018382738095238,-1.97926378191337,0.0481491582490289,0.0832052024997329,-5.17464174906918,"Não significativo"
"KLC2",0.217834201388887,-0.0544482142857144,1.97860309562692,0.0482237135960062,0.0833263298022582,-5.17593575820797,"Não significativo"
"ERGIC3",-0.218254861111109,-0.022371130952381,-1.9784641659154,0.0482394035211569,0.0833457298394678,-5.17620780922013,"Não significativo"
"CTRC",-0.221538888888887,-0.00865982142857144,-1.97829849865162,0.0482581186488682,0.0833703526042838,-5.17653219277374,"Não significativo"
"KL",-0.213846874999998,0.008808630952381,-1.978182058462,0.0482712763410721,0.0833853707197747,-5.17676017153419,"Não significativo"
"DNAJA2",-0.213222395833332,0.083966369047619,-1.97806871681367,0.0482840867994157,0.0833997862898998,-5.17698207089276,"Não significativo"
"UBE2O",0.216748958333331,-0.0391148809523809,1.97716613430912,0.0483862034947298,0.0835684411569324,-5.17874869053092,"Não significativo"
"LTB4R2",-0.210666319444442,0.0245050595238095,-1.9770900172256,0.0483948235601511,0.0835756005208453,-5.17889763758587,"Não significativo"
"TCF23",-0.216813368055553,0.0228398809523809,-1.9762054257039,0.0484950961112253,0.08374102349014,-5.18062820339779,"Não significativo"
"TREML4",-0.212342187499999,0.0213154761904762,-1.97584803382097,0.0485356576951661,0.083803316887549,-5.1813271676815,"Não significativo"
"KIF13A",0.214763541666664,0.0163821428571429,1.97547533455725,0.0485779869675417,0.0838686506371581,-5.18205593590466,"Não significativo"
"ZNF726",0.214250520833332,-0.0175830357142857,1.97452870721957,0.0486856397094008,0.0840414876199876,-5.18390633924209,"Não significativo"
"PHOSPHO2",-0.213130208333331,-0.0300696428571427,-1.97451591172845,0.0486870962171797,0.0840414876199876,-5.18393134499363,"Não significativo"
"SHC4",-0.215652430555554,-0.0330485119047619,-1.97428189953816,0.0487137402369607,0.0840795942831663,-5.18438863801257,"Não significativo"
"MATN4",-0.214994791666665,-0.032,-1.97424295285519,0.0487181757954931,0.0840795942831663,-5.1844647401499,"Não significativo"
"GPR150",-0.21737065972222,0.10338125,-1.97417382028889,0.0487260499997274,0.0840854140113562,-5.18459982209106,"Não significativo"
"UPP2",-0.214952083333331,0.0043422619047619,-1.97388458552252,0.048759005471357,0.0841345108267309,-5.18516492311817,"Não significativo"
"CLCA4",0.218176388888887,-0.0018458333333332,1.97378848176436,0.0487699597035672,0.0841456385573694,-5.18535267055704,"Não significativo"
"OR2T34",-0.212306249999998,0.0355803571428571,-1.97360319480651,0.0487910851826789,0.0841743116531401,-5.18571461995884,"Não significativo"
"RPSA",-0.212372916666664,-0.148064880952381,-1.97354951708147,0.0487972066824622,0.084177096999016,-5.1858194706007,"Não significativo"
"ZNF7",-0.211611979166665,0.0407877976190475,-1.97329632292613,0.0488260900895885,0.0842191433878136,-5.18631400584899,"Não significativo"
"ABCB6",0.206371527777776,-0.0351967261904762,1.97281127856363,0.0488814622326871,0.0843068676812169,-5.18726121227399,"Não significativo"
"GJD2",-0.216823611111109,0.0352776785714286,-1.97222211337115,0.0489487917312157,0.084415196968044,-5.18841143842098,"Não significativo"
"DLGAP3",0.211038020833331,-0.0293264880952381,1.9716084215607,0.0490190070389821,0.0845284825470473,-5.18960918629973,"Não significativo"
"ATG12",0.210197743055556,0.0949404761904762,1.97135573241179,0.0490479429780444,0.0845705715473538,-5.19010225478218,"Não significativo"
"RNF19B",0.213927777777776,0.0500104166666665,1.97065927547026,0.0491277700168136,0.0847003932986272,-5.19146091682777,"Não significativo"
"ANKRD36C",-0.213627430555553,0.012117261904762,-1.9701081716407,0.0491910142613069,0.0848016035959414,-5.19253568439071,"Não significativo"
"ORC6",0.213286631944442,0.0284288690476191,1.97002509902714,0.049200553544184,0.0848036886914609,-5.19269766753316,"Não significativo"
"SLC22A18AS",-0.217670138888887,-0.0636267857142858,-1.97001855688461,0.0492013048487803,0.0848036886914609,-5.19271042375823,"Não significativo"
"PGM3",0.208644965277777,0.0558812499999998,1.96974718238064,0.0492324782022059,0.0848495889436745,-5.19323952757368,"Não significativo"
"PCDH18",-0.21855503472222,-0.00199821428571423,-1.96942292543356,0.0492697480457749,0.0849059867365693,-5.19387164265524,"Não significativo"
"PNLIPRP3",-0.207463368055554,-0.0124592261904762,-1.96935495250625,0.0492775638083303,0.084911620928885,-5.19400413782192,"Não significativo"
"SLC35G6",-0.211279340277776,0.00955119047619047,-1.96893016802471,0.0493264306137955,0.0849879838167766,-5.19483203981478,"Não significativo"
"GPR88",-0.211239062499998,0.0054830357142857,-1.96885747021883,0.0493347977820383,0.0849945593741472,-5.19497370961774,"Não significativo"
"PDZK1IP1",-0.213536805555554,0.0234154761904762,-1.96776823376751,0.0494603066013033,0.0852029280937597,-5.19709573855932,"Não significativo"
"SMIM11A",-0.206246527777776,0.0492815476190476,-1.96764484642669,0.0494745409916687,0.0852195888685231,-5.1973360460543,"Não significativo"
"CHERP",-0.202082118055553,-0.0311988095238095,-1.96748276811962,0.0494932441378367,0.0852439432646972,-5.19765168488313,"Não significativo"
"STX19",-0.216940798611109,0.0890654761904762,-1.96738025242952,0.0495050770797201,0.0852564614677669,-5.19785131541698,"Não significativo"
"PRDM1",0.21028454861111,-0.0566973214285714,1.96707929456356,0.0495398290799938,0.0853084443783002,-5.1984373162733,"Não significativo"
"CYB5R3",-0.212714236111109,0.100416964285714,-1.96703837454275,0.0495445557516421,0.0853087183344169,-5.19851698558139,"Não significativo"
"CACNA1S",-0.213947743055554,0.0945065476190477,-1.96687019537621,0.0495639861077514,0.0853343075713932,-5.19884440508798,"Não significativo"
"TUBGCP4",0.218260416666665,0.0403735119047618,1.96644938763723,0.0496126316319858,0.0854101872053276,-5.19966353297467,"Não significativo"
"CPQ",-0.212834722222221,0.101345535714286,-1.96639200357471,0.049619268357894,0.085413739642432,-5.19977522110565,"Não significativo"
"CELSR2",0.212786458333331,-0.0253505952380953,1.96612374824432,0.049650303195193,0.0854592860359985,-5.20029729082052,"Não significativo"
"USP20",-0.209068749999997,0.0590949404761905,-1.96603182797816,0.0496609413321697,0.0854697199834992,-5.20047616680736,"Não significativo"
"APBA2",0.214309895833332,-0.0158023809523809,1.96578897618771,0.0496890563261681,0.0855102280478985,-5.20094871432084,"Não significativo"
"KIF15",0.213064756944443,-0.0468693452380953,1.96573028901574,0.0496958525566463,0.0855140444260626,-5.2010629007226,"Não significativo"
"HSD17B11",-0.209952256944443,0.0433199404761904,-1.96552761147911,0.0497193295067387,0.0855465607735936,-5.20145722021524,"Não significativo"
