,count,mean,std,min,25%,50%,75%,max,var
732.0,1225.0,-0.24314777132399057,0.20905430471811412,-0.517617954222573,-0.36126665552278564,-0.2958981202383823,-0.22816318797691462,0.6061079162766055,0.04370370232117411
733.0,1225.0,-0.23951686327530167,0.22461914946904657,-0.5066121295892193,-0.3753468753366631,-0.29685114658137796,-0.23071976549782633,0.660747935477288,0.05045376230819788
734.0,1225.0,-0.23544357073161692,0.24074967853267296,-0.5145208615392243,-0.37904276654740243,-0.2959875838755074,-0.23339318557045963,0.7169244692796205,0.05796040771358537
735.0,1225.0,-0.23104367583209992,0.25691393996022893,-0.5110260839192434,-0.3807787571931105,-0.29502104702228554,-0.237315911239413,0.7729820353709854,0.06600477254588812
736.0,1225.0,-0.22646725557045463,0.2725692630855551,-0.5177590862335453,-0.38178213653901827,-0.2939805368221697,-0.2394853857168777,0.8266212822581088,0.07429400317900257
737.0,1225.0,-0.22185829010646593,0.28724222450349207,-0.5753332251966369,-0.38251098109838766,-0.29458548995836853,-0.24242073882359091,0.8750107856773919,0.08250809553771454
738.0,1225.0,-0.2173212678773597,0.3006079367779206,-0.6141552365154278,-0.3836846881532674,-0.2941228887818744,-0.24584998938820937,0.9151482564744974,0.09036513165387829
739.0,1225.0,-0.2129150564989715,0.31253094555989724,-0.625042957106593,-0.3841543556167322,-0.29701029268249635,-0.24945633612107426,0.9444227980018437,0.09767559193256345
740.0,1225.0,-0.20866640706601974,0.3230550556724014,-0.6162821948248192,-0.38522028127342456,-0.29761503206094975,-0.2537768350022475,0.9612431305370569,0.10436456899549836
741.0,1225.0,-0.20458207762673747,0.33235976330673167,-0.5977710561503974,-0.3859469614031251,-0.2959232101686844,-0.25755086168439423,0.9654212988255868,0.11046301226530669
742.0,1225.0,-0.20064887478200719,0.3407141499369265,-0.5769160754522268,-0.38704445777890456,-0.29722179958910416,-0.26115512439572347,0.9579906255901339,0.11608613196724245
743.0,1225.0,-0.19683114427179058,0.34844385726255345,-0.5567896946384349,-0.38745625267425793,-0.2986866738566167,-0.26493551723210307,0.9404733878657147,0.12141312166400671
744.0,1225.0,-0.1930851330404397,0.3559012191399572,-0.5367742686551634,-0.3877356114018226,-0.29821117567591526,-0.2675161946265746,0.9140522244343173,0.12666567778530782
745.0,1225.0,-0.18939865123767366,0.363422843390467,-0.5358622157707225,-0.38799852259806494,-0.2968869270672642,-0.2690850020675315,0.8791810150688052,0.1320761630980119
746.0,1225.0,-0.18583940534177057,0.37127715919457666,-0.5387564246527584,-0.3882088703858644,-0.29730211119716965,-0.26906875450648043,0.8358078628302621,0.13784672893959501
747.0,1225.0,-0.18257644443769122,0.37962302386688995,-0.5403201719656076,-0.3883457509108214,-0.29723567803056267,-0.26856319217715996,0.7839645452411065,0.1441136402498413
748.0,1225.0,-0.17984545285121412,0.38849478228047424,-0.5409559276143621,-0.3890417952469026,-0.29729201606973854,-0.2690145214469657,0.8062258616622789,0.15092819585915307
749.0,1225.0,-0.1778616206298939,0.3978026796361326,-0.540934346296377,-0.3890903415257199,-0.29823702397294527,-0.26906629132519233,0.8732382294398784,0.15824697192568754
750.0,1225.0,-0.1767221683820943,0.4073274836920853,-0.5403315171958577,-0.390241223275858,-0.30261956684155594,-0.2692946960942836,0.9352742929196787,0.16591567897092604
751.0,1225.0,-0.17635469545204333,0.4167168038736709,-0.5391551943366119,-0.39183061007256625,-0.3051016542758292,-0.26935664593173564,0.9923743532898276,0.17365289463068748
752.0,1225.0,-0.17654341543227778,0.4255182692327468,-0.5374475121338456,-0.3938119182955088,-0.3073912449328135,-0.2699354259960842,1.0429997061956982,0.18106579745083243
753.0,1225.0,-0.1770184947202031,0.4332634172892959,-0.549027202505502,-0.39597704464601197,-0.3083072235977473,-0.27032792080141826,1.0866065490106411,0.18771718876119856
754.0,1225.0,-0.1775584058714279,0.4395692433009303,-0.5501205465535922,-0.3979022839452515,-0.3109382847736467,-0.2707644758753145,1.1228345169925722,0.19322111965615243
755.0,1225.0,-0.17805619499817985,0.444207873202062,-0.536836305928638,-0.3998547076621684,-0.3143278703808175,-0.2715648124605106,1.1514397238410128,0.1973206346146992
756.0,1225.0,-0.1785308878227634,0.44712020846657885,-0.537334752770805,-0.398487449779003,-0.3160625425187379,-0.27185210640644647,1.1722423745161978,0.19991648081919694
757.0,1225.0,-0.17909450300922578,0.44838483911762267,-0.5489873065556397,-0.3934713258762684,-0.31902049433129576,-0.27230684591858023,1.1851116960354804,0.20104896395053637
758.0,1225.0,-0.17989313596915746,0.448165672120327,-0.5515925457938058,-0.3924818015429153,-0.32165531997711133,-0.27247017078579727,1.1900896166497072,0.20085246966706444
759.0,1225.0,-0.1810375148746276,0.446652820017661,-0.5417209276098351,-0.39184665733263047,-0.31834946037397166,-0.27240992644016243,1.1962868855877964,0.19949874162972905
760.0,1225.0,-0.1825441418119079,0.44400850536318925,-0.5339539695470411,-0.3919024911450648,-0.31116008408804247,-0.2728684725633596,1.1964431278745726,0.19714355283485324
761.0,1225.0,-0.1843177735477048,0.440335224784656,-0.5442798692361622,-0.3955832698103111,-0.3075249611179415,-0.2729413020997779,1.1878142707046115,0.1938951101861535
762.0,1225.0,-0.18619329278277022,0.43567941004502353,-0.5454150758873141,-0.4022712259423742,-0.3048948672667106,-0.26738577189593415,1.1715674063436918,0.18981654833717976
763.0,1225.0,-0.18801405283230382,0.43006672942568075,-0.5501453069045121,-0.4052798994605602,-0.3034986614127151,-0.2507224668856966,1.1498591585535052,0.18495739175890172
764.0,1225.0,-0.1896908247769218,0.4235411461317259,-0.5519811993582138,-0.4086844630031896,-0.30470254137207925,-0.2350663906775258,1.125082001713745,0.17938710246657597
765.0,1225.0,-0.19120128805979694,0.4161745082074041,-0.5431393427722689,-0.40916459630993757,-0.3017713368934509,-0.220256039147201,1.0989431406616488,0.17320122128167467
766.0,1225.0,-0.19254544280629596,0.40804782546348106,-0.5402911566106786,-0.40666353218522566,-0.29928281354050484,-0.21646626243652492,1.0720064733210184,0.16650302786547552
767.0,1225.0,-0.19371074722978887,0.3992350049096123,-0.5503056047116401,-0.40793005255103715,-0.29866036947249275,-0.2155366689727175,1.043991599387769,0.15938858914517814
768.0,1225.0,-0.19468094863247384,0.38979856819721614,-0.5554099762604463,-0.4039651366070307,-0.29322202272144343,-0.21320838393592514,1.0144164529136437,0.15194292376859977
769.0,1225.0,-0.19546680913933712,0.37977605069015147,-0.5559415239258998,-0.40124614781210466,-0.2939451244193579,-0.21262219537520938,0.9829339528142085,0.1442298486778085
770.0,1225.0,-0.196107763931802,0.36915209733205606,-0.5534034276032082,-0.3971493309216745,-0.28857085816606104,-0.2127890666287052,0.9492474222827926,0.13627327096465577
771.0,1225.0,-0.19662512833549506,0.35784961619476424,-0.5494286807056055,-0.39326061207250157,-0.2842534384343617,-0.20861662862606864,0.9130438869479911,0.12805634781074007
772.0,1225.0,-0.1969670066194058,0.3457701452768302,-0.5493596624398471,-0.392575831640903,-0.2768043136045975,-0.19776765545050867,0.8741947108028969,0.11955699336476026
773.0,1225.0,-0.19700537971970278,0.33287033808039257,-0.5606989377304457,-0.39406535704961904,-0.26879876913436646,-0.17896488013295025,0.8328975613453333,0.11080266197375487
774.0,1225.0,-0.19659798103841303,0.3192339343813367,-0.562116410933369,-0.3950129504122425,-0.2709592198440655,-0.15487537450675784,0.7894164617429923,0.10191030486058757
775.0,1225.0,-0.19565859132765953,0.305110480956418,-0.5526285318082323,-0.3939615023101001,-0.2726605823719309,-0.13657711059805316,0.743679405379055,0.09309240558945671
776.0,1225.0,-0.19416670617938706,0.2909215831588379,-0.534050061247761,-0.3971198460329963,-0.2711268209207779,-0.12457039701550957,0.6952691247382632,0.08463536754764464
777.0,1225.0,-0.19211013741208574,0.2772529719436456,-0.5228744952864132,-0.40166161703665837,-0.27101061917829644,-0.10977238367638173,0.6438289187798623,0.07686921045158396
778.0,1225.0,-0.18942415327090403,0.2648497329063956,-0.5134980389717143,-0.39915216801853654,-0.2691202525422877,-0.09294038833304327,0.5893970692496885,0.07014538102058906
779.0,1225.0,-0.18599154338898805,0.25461600856248273,-0.5068042853630614,-0.3927878903319282,-0.26833334395653524,-0.07289005512682586,0.5324825596621146,0.06482931181629029
780.0,1225.0,-0.18170677174103536,0.24756680075558188,-0.503908366322787,-0.3888299716222124,-0.2674870908822225,-0.04912369882574499,0.4742700987545965,0.06128932083635398
781.0,1225.0,-0.1765597389797975,0.24460850018449523,-0.5055691044048634,-0.3809542163370501,-0.2648923613807435,-0.02251864950186623,0.4171147670472287,0.0598333183625082
782.0,1225.0,-0.170702001237737,0.24608447705932826,-0.5054256021813569,-0.37395060776191635,-0.2613349255217742,0.005557618572995802,0.4320873272297959,0.06055756984956306
783.0,1225.0,-0.1644843195455309,0.2512995556637567,-0.4972615514935997,-0.3647873751440983,-0.260370499934414,0.034350472274318665,0.502270562571332,0.06315146667680156
784.0,1225.0,-0.1584544630128701,0.2584311732860027,-0.49472355203339563,-0.3578997074417159,-0.2550322042605672,0.06221910838750377,0.5633504957928818,0.06678667132597996
785.0,1225.0,-0.15328965407579104,0.26497953234623384,-0.4895620961146929,-0.35427779997889164,-0.2529207157190246,0.08492216827135535,0.6099111951724269,0.07021415256242877
786.0,1225.0,-0.14964392039317428,0.2684887200256067,-0.49367516700062336,-0.351166843130188,-0.24894010642123024,0.07443258154931741,0.6368607935056085,0.07208619278098863
787.0,1225.0,-0.14792469793862706,0.26718154213410866,-0.5055296415186119,-0.3468711853415339,-0.24425966322061682,0.04383959135183689,0.6407747970737114,0.0713859764571605
788.0,1225.0,-0.1480711865499399,0.2603383246649491,-0.5179882365452867,-0.3427815887208042,-0.24126338519764814,0.01655693431155991,0.6208728858371442,0.06777604328935244
789.0,1225.0,-0.1494736592377625,0.24844556255323036,-0.5257607892981729,-0.3383722836621969,-0.22892851970709946,-0.0005542770582358341,0.579370088333109,0.0617251975523911
790.0,1225.0,-0.15114796960737792,0.2332316092854254,-0.5246817944316461,-0.33109500339923975,-0.22156731803247479,-0.0036858948486591793,0.521038649621966,0.054396983569869335
791.0,1225.0,-0.15202167767708227,0.21767475962291935,-0.5165180741123708,-0.3237497695701404,-0.21863630608572063,-0.023164329585324234,0.4520439118568509,0.04738230097689572
792.0,1225.0,-0.1508116685946675,0.20627082264054608,-0.5132533513442213,-0.30843216862728323,-0.21456417482636533,-0.03912693362526154,0.3855189188168004,0.042547652272807615
793.0,1225.0,-0.14500839107664396,0.20713657721518847,-0.5053496962252462,-0.301583084200349,-0.2079499772368368,-0.02665806033135162,0.5340326575107242,0.04290556162042373
794.0,1225.0,-0.1293629401367253,0.23821595371378093,-0.495717325509307,-0.2929704547336764,-0.1891629468607089,0.01997141492002879,0.8027080206151992,0.05674684060376622
795.0,1225.0,-0.09548927843734643,0.33099932807158616,-0.48840560771655206,-0.2907039776374531,-0.17611724168482015,0.01893280160362859,1.29886537061021,0.10956055518384154
796.0,1225.0,-0.034336729562612314,0.5165357060357504,-0.4810160587463115,-0.2888841980014716,-0.1703570309860655,-0.02376866583095504,2.134445292122241,0.2668091356098511
797.0,1225.0,0.05850380369916062,0.8056372543146025,-0.4769503394343923,-0.2875926802942568,-0.16900501525318817,-0.058531383204237515,3.3562530133545723,0.6490513855395715
798.0,1225.0,0.17734036436571785,1.1771497430347042,-0.4728720055335277,-0.2869272407718671,-0.1703351557436476,-0.08804803926547226,4.909029314259286,1.3856815175266701
799.0,1225.0,0.30454091150286816,1.5744583738863258,-0.47476675514030886,-0.28449125406125725,-0.17721568108829092,-0.11518421623129828,6.631331698653856,2.478919171100773
800.0,1225.0,0.414317560167551,1.9168562277733832,-0.49383987332940893,-0.2843350402985837,-0.18442230588754335,-0.13221293228152448,8.1404941978339,3.6743377979536045
801.0,1225.0,0.48079865299264196,2.12406005848115,-0.4970629221497306,-0.28576031685857306,-0.19285346749965687,-0.13943330950343236,9.064830143879007,4.511631132034947
802.0,1225.0,0.4867668582540206,2.142995211458443,-0.4847176849294654,-0.2863215220786758,-0.2055794487792147,-0.14646654702999645,9.16713250511769,4.592428476333817
803.0,1225.0,0.4295199253324504,1.9658322122349434,-0.48461594552844,-0.28487591992421024,-0.21923241120092452,-0.15166223035847956,8.40605858448328,3.8644962866605317
804.0,1225.0,0.3218988152612695,1.633291338722778,-0.4962728500666119,-0.28571281901251666,-0.23051918382624906,-0.1561838602909484,6.95125082948936,2.6676405971468444
805.0,1225.0,0.188225769172238,1.2226487228876974,-0.501988173365089,-0.2896427330077949,-0.2397298858459893,-0.15827157518114535,5.130174689169699,1.4948698995789178
806.0,1225.0,0.056383926117839794,0.8247774436986826,-0.500093031800698,-0.29410314455910785,-0.24798649169846698,-0.16085427396812044,3.322423492721139,0.6802578316341336
807.0,1225.0,-0.051186138264561705,0.5193296642412714,-0.49089912030936517,-0.29701434237507596,-0.25456975766290296,-0.16485124632452583,1.8560011080117882,0.2697033001609517
808.0,1225.0,-0.12382161157564005,0.3528890325314372,-0.4761816781870568,-0.29810842101297297,-0.261642146708184,-0.16913659543452988,0.8908164826290829,0.12453066928097377
809.0,1225.0,-0.16348109015899878,0.30496198706222244,-0.4632081233836204,-0.29999358370895257,-0.26787537040195514,-0.17584722678188217,0.8337038124830524,0.09300181355293911
810.0,1225.0,-0.18025236451544024,0.30347219437634076,-0.49019563884422895,-0.3183658729219485,-0.27403867593204073,-0.1783811040201502,0.8686984330657745,0.09209537275959154
811.0,1225.0,-0.18572578636494544,0.3078030519334108,-0.5139123200087273,-0.32840453799748365,-0.2782013306302536,-0.17976702782529555,0.8889499412725425,0.09474271877952199
812.0,1225.0,-0.18812145607127206,0.30948923661933714,-0.5132265196684147,-0.33105945759511585,-0.2812385961559911,-0.1813899699464615,0.8946485330963567,0.09578358758322005
813.0,1225.0,-0.19102123980035512,0.3082269872534644,-0.49830960759335485,-0.3343540093548622,-0.2841508095980657,-0.18273962960231957,0.8880580397467649,0.09500387567134731
814.0,1225.0,-0.19481139310811343,0.3051129607176453,-0.49966543146702,-0.33945751672312985,-0.2869917196848902,-0.18443272232208827,0.8763325685654603,0.09309391879788739
815.0,1225.0,-0.19871936837097456,0.3015978234140474,-0.5091419702466292,-0.34660725721474056,-0.28812101206291435,-0.18558686774976005,0.8619621006745359,0.0909612470880909
816.0,1225.0,-0.20201910170652582,0.2991363095264818,-0.51691393372937,-0.34834871780171883,-0.2885292122003165,-0.18648792317256244,0.8502947937103373,0.08948253167712313
817.0,1225.0,-0.20429822247119198,0.2989210707480439,-0.521335334894948,-0.35387278772491637,-0.2888343142383072,-0.1879113062436612,0.8467056032722732,0.08935380653715706
818.0,1225.0,-0.20535700958754075,0.30162159184424636,-0.5207388907288656,-0.3552176866552852,-0.29052565210461745,-0.19196773377733536,0.8547999377351342,0.09097558466665713
819.0,1225.0,-0.20516686334993905,0.3071939322781046,-0.514698695711804,-0.35749079913260146,-0.2913011588616429,-0.20144592943415346,0.875004437283167,0.0943681120284847
820.0,1225.0,-0.20392821534783406,0.3148353281503726,-0.5134367061303929,-0.3578930881089825,-0.2934608388194989,-0.20946869278973396,0.906471030092907,0.09912128385155278
821.0,1225.0,-0.2020949253918625,0.3230964879196868,-0.5383723389799605,-0.35791162348864763,-0.2922442723560621,-0.21346158527961262,0.9408211647982422,0.10439134050603632
822.0,1225.0,-0.20029411980221,0.3301084052587063,-0.5542113748382855,-0.357968167344546,-0.2906978437450958,-0.21238409553138451,0.9717223354001767,0.10897155922244625
823.0,1225.0,-0.19918068652624174,0.33387270228797794,-0.5572528121882139,-0.3564085043694688,-0.2900200377402574,-0.21024854644051708,0.9928243585022534,0.11147098133307676
824.0,1225.0,-0.1993023019684383,0.33258132434237775,-0.5491381479294797,-0.35587628824134626,-0.291901823223615,-0.21422833859520293,0.9943338354365655,0.11061033730132987
825.0,1225.0,-0.20101280463785476,0.3249229310702176,-0.5346841041790195,-0.3540402723972683,-0.30085315185304745,-0.21720613727683136,0.970511432233215,0.10557491113526137
826.0,1225.0,-0.20442214443993137,0.3103195308269552,-0.5182401397098109,-0.35272009552825634,-0.2992630158586096,-0.21684917166005613,0.9183551833471087,0.09629821121266158
827.0,1225.0,-0.20936713027106893,0.2890471580161026,-0.5019119639480397,-0.3527694454915391,-0.28753389067887913,-0.2156227508727547,0.8379767873335469,0.08354825955718577
828.0,1225.0,-0.21541986458226833,0.26223161159327907,-0.48663420142840036,-0.3514932336905754,-0.2788604629370758,-0.21422437372174596,0.7325526883111447,0.06876541811880837
829.0,1225.0,-0.22195444915474702,0.23176809497582765,-0.5099487642424062,-0.35234040826066765,-0.275013459032046,-0.19763544226985863,0.6079089498542101,0.05371644984872427
830.0,1225.0,-0.2282409718757272,0.2002496972183821,-0.5240789668632919,-0.3550425634100714,-0.27305522513809344,-0.18479482460461988,0.471788830394588,0.040099941236053704
831.0,1225.0,-0.23349663021763578,0.17096983244365782,-0.5225602416580416,-0.35712696176459585,-0.27356326376094475,-0.17652338329705292,0.33283827509968644,0.02923068360581243
832.0,1225.0,-0.23686842387614795,0.14796558914724675,-0.5394239885992524,-0.35374957061808815,-0.27477799817557386,-0.13937144364225593,0.20175691927043626,0.021893815571691826
833.0,1225.0,-0.23740702321588333,0.1357015334834409,-0.5590004369277397,-0.35264727744241087,-0.27523945830718455,-0.12766159032797667,0.08462290919626501,0.018414906189757437
834.0,1225.0,-0.23410356825467046,0.1375633486430611,-0.5579562132673628,-0.3519225309499284,-0.27743661899417876,-0.1250355471723528,0.07249892622054689,0.018923674889892383
835.0,1225.0,-0.22597582777965391,0.15405677516437857,-0.5389726306807467,-0.3507258068106325,-0.2776300061780225,-0.144875982321598,0.14217745803562754,0.02373348997404789
836.0,1225.0,-0.21211773396916317,0.18376121013972888,-0.5113090807038034,-0.34899026246642867,-0.25853444946286386,-0.17988724027200523,0.22994604920491843,0.03376818235201759
837.0,1225.0,-0.19166945067790317,0.22586642689602468,-0.5012034277983278,-0.34799502503101803,-0.25507999164259737,-0.18014746563485703,0.3503918369040598,0.051015642798777266
838.0,1225.0,-0.16378485102538007,0.28108854193812427,-0.48986480259003923,-0.34788685029490085,-0.27135754825556485,-0.17631887167464522,0.5051962830691881,0.07901076840890064
839.0,1225.0,-0.1277382046257159,0.3511006727042195,-0.4884104320761682,-0.3472362981351696,-0.2707531685846378,-0.1456752649431357,0.7171859883215602,0.12327168237335547
840.0,1225.0,-0.08324831617811898,0.4373845317669608,-0.49622571694532025,-0.3464405355042569,-0.2684143109305427,-0.12289244252216594,0.9968490475853189,0.19130522862900354
841.0,1225.0,-0.03095107586546983,0.5397459302484056,-0.4980556906521169,-0.3461994669391043,-0.2646718841270524,-0.11181080884070148,1.3443473379627795,0.2913256692197167
842.0,1225.0,0.027180644126449095,0.6548131224056298,-0.49240487562655133,-0.34651292406348455,-0.26369091080145857,-0.040960191152626696,1.75448275509143,0.4287802252746103
843.0,1225.0,0.08771217580546013,0.7752011891587992,-0.49616911243258066,-0.3491281382308693,-0.2613970607679102,0.038745904544442766,2.2111055101714876,0.6009368836732164
844.0,1225.0,0.1460832059701726,0.8899808331539655,-0.498235627137972,-0.34743858468610683,-0.2561415279910632,0.13828354004891869,2.6558644023985987,0.7920658833814266
845.0,1225.0,0.19740023008684143,0.9865789569745772,-0.49622255161356876,-0.3398820463978174,-0.2559575082156792,0.2653678364280192,3.037627542183736,0.9733380383450447
846.0,1225.0,0.23748969070942713,1.0536230624710303,-0.4919662472294344,-0.32696854400829,-0.25364899837549,0.40172256213112356,3.308616235248347,1.1101215577708328
847.0,1225.0,0.2638939173951752,1.0838743918722216,-0.4878888262230602,-0.3183419593839642,-0.2509435270752916,0.553229743464105,3.434675339303572,1.1747836973563779
848.0,1225.0,0.2764872770628431,1.076399460538586,-0.4860804165031024,-0.3113376590373448,-0.24539268788314636,0.728172233050083,3.4023225598189173,1.158635798647759
849.0,1225.0,0.2774963920041991,1.0374134888480353,-0.4868084654875841,-0.3052644729806868,-0.24427438685261146,0.9258190053688093,3.2208893832236023,1.0762267468438524
850.0,1225.0,0.27089622374202793,0.9795985908382194,-0.4876198621535177,-0.3012274507190531,-0.22177586103218233,1.1475810899645436,2.919309002736742,0.9596133991722253
851.0,1225.0,0.26137950188665177,0.9199328968590578,-0.48402286125970473,-0.29649805502595855,-0.20516322959477432,1.3459294323002935,2.5386154643228904,0.8462765347234978
852.0,1225.0,0.253271471449258,0.8760477168340792,-0.4713717710159678,-0.29255387230720875,-0.19665988035081156,1.29880445656374,2.122681608234598,0.767459602170203
853.0,1225.0,0.24976850990067861,0.8613897929409725,-0.4466280560694374,-0.28942266035171993,-0.19443870325890097,1.2609061943917879,2.4264193131332568,0.7419923753828914
854.0,1225.0,0.25268329345588464,0.8810780226670321,-0.44467341228324614,-0.27827361338306694,-0.19314996748265165,1.1460912113797952,2.814356892051216,0.776298482026847
855.0,1225.0,0.262607845679715,0.9316484507949556,-0.44411236854462227,-0.25008499507736803,-0.19036771363080093,0.8541683884022211,3.2264467523036515,0.8679688358686409
856.0,1225.0,0.2792547199821381,1.004863608154681,-0.44511716921198147,-0.2312529362503639,-0.18242146456654568,0.5976202382094489,3.6561669304723208,1.0097508709936442
857.0,1225.0,0.3017786433275943,1.091856544241448,-0.44766858444696367,-0.22940336012608065,-0.16301908598757978,0.3898397419411227,4.0945854330203515,1.192150713202877
858.0,1225.0,0.32900709329284344,1.185061190803247,-0.45097183773488825,-0.22818767828167144,-0.16154197481523933,0.22628486575473475,4.529937302028837,1.4043700259480094
859.0,1225.0,0.35957802129151273,1.2783351481478815,-0.45364214305031725,-0.2212169614777756,-0.15881142863979,0.19282792474630295,4.947924116531947,1.6341407509902661
860.0,1225.0,0.39198506024934543,1.3664704221601902,-0.4543664659490676,-0.21972806107124027,-0.1373205385251605,0.23671370072773296,5.332722405203708,1.8672414146386485
861.0,1225.0,0.4245499619452869,1.4447768657216744,-0.4527260424301933,-0.21882992894755882,-0.11274392088656529,0.3217228451855404,5.668201241788468,2.087380191724545
862.0,1225.0,0.4554032639305305,1.5089374500596116,-0.44952129964969234,-0.2150226563200645,-0.09846540966513714,0.40814813746247797,5.939018142122989,2.2768922281924024
863.0,1225.0,0.4825772787047213,1.5551202888055327,-0.4462602885358856,-0.21261349006213065,-0.09852338065100046,0.4818338029463846,6.131739149709874,2.4183991126546034
864.0,1225.0,0.5042403607089748,1.5802623773396096,-0.44420344324098704,-0.20920267637301812,-0.1300294176576227,0.5425742343858007,6.23614891482688,2.4972291812350345
865.0,1225.0,0.5189888574800574,1.5824136753452236,-0.44370974013230785,-0.21477159531912607,-0.15378167440687987,0.5865519068533752,6.246456068187231,2.5040330399195785
866.0,1225.0,0.5260745846411626,1.561029393668698,-0.44425664803344644,-0.21633615225051644,-0.15264930499389248,0.6190223253678129,6.163500196781065,2.4368127678976634
867.0,1225.0,0.5255046268936627,1.5171311159972454,-0.44490817784755826,-0.21694288972462886,-0.15110814062588288,0.6410188691689266,5.98929991570344,2.301686823127047
868.0,1225.0,0.5180281762176853,1.4533117361897951,-0.44481226483047787,-0.22471299179000634,-0.14820928979485784,0.6537874454154207,5.730724961717987,2.112115002546997
869.0,1225.0,0.50505237548463,1.3736076422409464,-0.44352864035608075,-0.23524254083751578,-0.1461668429954991,0.6560849685951028,5.404263771434282,1.886797954822732
870.0,1225.0,0.48851537471778095,1.2832966488448074,-0.4411578848939559,-0.24036343180020026,-0.14269266992536478,0.6516455711533663,5.027226202513791,1.646850288936313
871.0,1225.0,0.47073152767784116,1.1887213907902012,-0.43819616080097207,-0.2377504836874375,-0.13862129257863154,0.7062056983993861,4.61812545062506,1.4130585449221902
872.0,1225.0,0.45421734011653303,1.0972758863164578,-0.4350802102937464,-0.23611349069637766,-0.1341274989209167,0.8557510525898415,4.197297749446184,1.204014370691568
873.0,1225.0,0.4414922535673747,1.017644664078839,-0.43170369525070845,-0.2363011580659176,-0.12966121263768407,0.917615698826593,3.784136595555214,1.035600662328133
874.0,1225.0,0.43483442140209394,0.9600689511097685,-0.42741290648916963,-0.2348510833244641,-0.12457613619658538,0.8937609881201369,3.395358060919135,0.921732390885011
875.0,1225.0,0.43598210184425784,0.9357020871929811,-0.42166934777616777,-0.23208801288203443,-0.12041520883283231,0.869922150784582,3.0452067393256765,0.8755383959773012
876.0,1225.0,0.4458040789109618,0.9537065285608486,-0.41487537088110216,-0.23041249405996056,-0.11707677006064936,0.9050005728327304,2.7420225418205986,0.9095561426195847
877.0,1225.0,0.4639940615603,1.0165618785136579,-0.40855502395363386,-0.22990942124394378,-0.1149681094980046,0.9320826980772248,3.032810227958014,1.0333980528472169
878.0,1225.0,0.4888680237754369,1.1172422504024766,-0.40459430356476656,-0.22877887214223908,-0.11378913333413129,0.9506992940891642,3.6499460670334005,1.2482302460843901
879.0,1225.0,0.5173655513268549,1.2407540620037099,-0.4040915099797127,-0.22795424005024978,-0.11415491206916709,0.9634582191736024,4.278951304302845,1.5394706423787061
880.0,1225.0,0.5453495722252423,1.3680634491854784,-0.4066840519670116,-0.2271572430554183,-0.11580423288106478,0.9703871801808599,4.869071907838079,1.871597600997268
881.0,1225.0,0.5682170130272156,1.4798431952680586,-0.4107536820551786,-0.2266947587388367,-0.11844214588079062,0.9772548236981418,5.364477351162527,2.189935882581177
882.0,1225.0,0.5816917475792212,1.559459676556444,-0.41424146741836704,-0.22889405818955216,-0.12121352237847091,0.9862900920612634,5.71367095125301,2.431914482805529
883.0,1225.0,0.5825736740378424,1.5953143039135729,-0.41555572234457083,-0.22888895695273573,-0.12474438834061918,1.0019907291644852,5.879002796392963,2.5450277282712475
884.0,1225.0,0.5692482147182358,1.582363558246216,-0.41420988989016017,-0.22978917016068554,-0.14406831808447998,1.026787478038001,5.843758793876702,2.5038744304656264
885.0,1225.0,0.5418766159342185,1.522496858186997,-0.41098931442915215,-0.23090596547485062,-0.15101599698445478,1.0218819752425827,5.614854111976733,2.317996683189277
886.0,1225.0,0.5022740799091789,1.4236672161870028,-0.4075243709546742,-0.24684553874295678,-0.15486839896888246,0.9254687828133318,5.220530947036605,2.02682834244565
887.0,1225.0,0.4535060613714661,1.2980445833789058,-0.40538231581397705,-0.27873017910884657,-0.15537804741236458,0.830057809415433,4.704043607737952,1.6849197404393175
888.0,1225.0,0.3992701268946186,1.159733318323322,-0.40601355276554774,-0.29865401690559185,-0.1577598180351201,0.7317328834023021,4.1153749922237415,1.3449813696292237
889.0,1225.0,0.34322298880946156,1.022589570905874,-0.4068730320367572,-0.2984309141510041,-0.1552438672602736,0.6294561910159447,3.5032044081339078,1.0456894305254598
890.0,1225.0,0.2884652632869376,0.8984233597617385,-0.41586297335998434,-0.2977003523567919,-0.15471292480445242,0.5277785682955447,2.908777300055244,0.8071645333655701
891.0,1225.0,0.23730207870110676,0.7956048128082741,-0.43784830294366384,-0.2965668153663647,-0.1537154193075089,0.4287379230848489,2.362425561277025,0.6329870181636889
892.0,1225.0,0.1912161759752537,0.7180863924985333,-0.45699372386302034,-0.2956911652321476,-0.1527303690586871,0.3381943789015563,1.8826466382805864,0.5156480670915576
893.0,1225.0,0.1509083117130114,0.6651492321733135,-0.4719638197434936,-0.2946249987749497,-0.1512691830819398,0.26609063405850936,1.9284883237666985,0.4424235010607484
894.0,1225.0,0.11634964184241825,0.6323092564930036,-0.48264896382830214,-0.292713958740934,-0.1507900869291056,0.20642191413730338,1.981809158461049,0.399814995846735
895.0,1225.0,0.08690626336807623,0.6131993014001257,-0.4972309854312688,-0.29048211939924756,-0.15021095779810084,0.15238681697341414,2.0263061048670066,0.37601338323760214
896.0,1225.0,0.06157187079902867,0.601458792084587,-0.5083162870062872,-0.28780529078621314,-0.15105353124141999,0.10341573703267991,2.0516857721775046,0.3617526785758505
