"","logFC","AveExpr","t","P.Value","adj.P.Val","B","significancia"
"RAB5IF",1.19168940972221,-0.0614806547619048,11.684826837268,4.11793545481747e-29,3.9240143106952e-27,55.2764708385617,"Up-regulado"
"SNTN",-1.19662708333332,0.0940848214285714,-11.6836836054032,4.16512312105233e-29,3.94883271735505e-27,55.2652293785705,"Down-regulado"
"LDLRAD1",-1.20515815972221,0.0747916666666664,-11.6824917143761,4.21489165813575e-29,3.97583492419199e-27,55.2535102602329,"Down-regulado"
"PDLIM7",1.19308802083332,0.0124125000000005,11.6775027383559,4.42970805571488e-29,4.15747021892397e-27,55.2044657561595,"Up-regulado"
"RNASEH2A",1.17248993055555,-0.0340178571428573,11.6748500861381,4.54832318633442e-29,4.24745160755839e-27,55.178394559745,"Up-regulado"
"ILF2",1.18559774305554,-0.142564285714286,11.6587808946013,5.33744974154625e-29,4.95957954342584e-27,55.020548548036,"Up-regulado"
"MYO15B",-1.1833939236111,-0.0104839285714283,-11.6567896011135,5.44426841773616e-29,5.03379214049793e-27,55.0009987605756,"Down-regulado"
"KRT17",1.14946354166665,-0.14130505952381,11.651925403561,5.71421818191762e-29,5.25165147571579e-27,54.953253584105,"Up-regulado"
"RPL39L",1.20680069444444,-0.0493122023809521,11.6515406654902,5.73612946964728e-29,5.25165147571579e-27,54.9494777257217,"Up-regulado"
"HOATZ",-1.19958072916666,0.134293452380952,-11.6364457660924,6.66502331179721e-29,6.07232392167983e-27,54.8014030702064,"Down-regulado"
"ABHD16A",1.21858159722221,-0.208593452380952,11.6351261661488,6.75300740740172e-29,6.12261744407971e-27,54.7884646729648,"Up-regulado"
"H1-3",1.18234652777777,-0.0285508928571429,11.6265557518733,7.35321820661048e-29,6.6345920987857e-27,54.7044583573991,"Up-regulado"
"CCDC137",1.21896197916665,-0.164368452380952,11.6232681562806,7.59727892003757e-29,6.82184511488181e-27,54.6722450849652,"Up-regulado"
"ABO",-1.1915579861111,0.102472916666667,-11.6208265479554,7.78373176574229e-29,6.95582575065879e-27,54.6483252511765,"Down-regulado"
"NNMT",1.17976440972221,0.0321148809523814,11.6074428030037,8.88956237810917e-29,7.87936784113358e-27,54.5172700061722,"Up-regulado"
"ICAM1",1.19413680555554,0.0169437499999996,11.6069714196219,8.93123504228799e-29,7.87936784113358e-27,54.5126560759616,"Up-regulado"
"NXF3",-1.20323315972221,0.128891666666667,-11.6068301743047,8.94375960978914e-29,7.87936784113358e-27,54.5112735832593,"Down-regulado"
"COTL1",1.1854907986111,-0.0248122023809525,11.5914278634753,1.04197034084805e-28,9.13656340658169e-27,54.3605877375226,"Up-regulado"
"MAPRE3",-1.18571944444443,0.107467857142857,-11.5881126347967,1.0767766583179e-28,9.39764376046888e-27,54.3281719707519,"Down-regulado"
"ALDH1A2",-1.15696805555554,0.0131315476190477,-11.5775258973556,1.19585121710379e-28,1.03883317124872e-26,54.2246997787312,"Down-regulado"
"KIF1A",1.14508090277777,-0.116954166666667,11.5722923686815,1.25946155290891e-28,1.08902608442962e-26,54.1735728640496,"Up-regulado"
"NRAS",1.1715564236111,-0.0809476190476191,11.5716911345311,1.26698125037123e-28,1.0904796688103e-26,54.1677003727178,"Up-regulado"
"STK4",1.16854531249999,-0.114940178571428,11.5632009198556,1.37805903458892e-28,1.18064259582648e-26,54.0847957870355,"Up-regulado"
"IFI30",1.20328732638888,-0.0604309523809524,11.560746769633,1.4119336139507e-28,1.20414082683823e-26,54.0608395917387,"Up-regulado"
"WIPI1",1.19933124999999,-0.11222380952381,11.5582694988197,1.44696669835844e-28,1.22840895569276e-26,54.0366612990375,"Up-regulado"
"SPANXA1",1.17643593749999,-0.19602619047619,11.5520637179198,1.5385672279726e-28,1.30026335370336e-26,53.9761084122245,"Up-regulado"
"APOE",1.18531302083332,-0.0229696428571429,11.5386718914876,1.75634493043276e-28,1.47762406602219e-26,53.8455150038988,"Up-regulado"
"RSPH4A",-1.17797430555555,0.104197619047619,-11.5325628848,1.8656131866355e-28,1.56251378864535e-26,53.7859767634139,"Down-regulado"
"NABP1",1.15761493055554,-0.119690773809524,11.5254524609469,2.00132749140408e-28,1.66869614093545e-26,53.7167064604383,"Up-regulado"
"H2AC16",1.17266927083332,0.00890119047619034,11.5083249882075,2.36987127233755e-28,1.96720381126437e-26,53.5499718529306,"Up-regulado"
"TMEM30A",1.19755295138888,-0.16475,11.5076353261287,2.38604707179125e-28,1.97186730795775e-26,53.5432616771478,"Up-regulado"
"CCDC170",-1.17342586805554,0.095998511904762,-11.5021310786121,2.51914261770701e-28,2.07268839959973e-26,53.4897173145547,"Down-regulado"
"GNAS",1.18381944444443,-0.115915476190476,11.4914819068816,2.79794595095169e-28,2.2919840581546e-26,53.3861749111127,"Up-regulado"
"UCHL1",1.15609010416665,0.000522916666667434,11.4885134280101,2.88098830978326e-28,2.34970387169528e-26,53.3573242147887,"Up-regulado"
"LRRC46",-1.1886704861111,0.0961250000000002,-11.4822233894028,3.06513230964904e-28,2.48902070205718e-26,53.2962084708749,"Down-regulado"
"CRISP2",-1.17783402777777,0.137736904761905,-11.476252155353,3.25075156843445e-28,2.62832411444373e-26,53.2382120132693,"Down-regulado"
"DNAI2",-1.17131944444443,0.131024702380952,-11.4692128919846,3.48396484343072e-28,2.80474186986015e-26,53.169869321529,"Down-regulado"
"PLLP",-1.15389635416665,0.132492261904762,-11.4550492376852,4.00478381666269e-28,3.21018658127936e-26,53.0324465585513,"Down-regulado"
"COL8A1",1.22998177083332,0.0844636904761903,11.4541854418376,4.03894031443106e-28,3.22373026720636e-26,53.0240694390464,"Up-regulado"
"UQCC2",1.19157499999999,-0.0517124999999998,11.4514952823321,4.14718139969217e-28,3.29603859583194e-26,52.9979830270429,"Up-regulado"
"TFF3",-1.19063715277777,0.131727976190476,-11.4504993370378,4.18798130320317e-28,3.31436130508159e-26,52.9883264602007,"Down-regulado"
"AKR1B1",1.1732751736111,-0.0289985119047617,11.4495204635473,4.2284705295978e-28,3.33228456039233e-26,52.9788359939437,"Up-regulado"
"CEBPB",1.16573836805554,-0.168147321428571,11.4477109589972,4.30434423748956e-28,3.37782509762994e-26,52.9612938148154,"Up-regulado"
"CTSZ",1.17451197916666,-0.0146163690476188,11.4243785396326,5.41282056738897e-28,4.22992676724367e-26,52.7352729512407,"Up-regulado"
"TP53BP2",1.15624791666666,-0.0726755952380953,11.4160387375454,5.87435597299569e-28,4.57147277115169e-26,52.6545640255848,"Up-regulado"
"HDGF",1.15931857638888,-0.124112202380952,11.4148248695668,5.94471671457426e-28,4.60703211942338e-26,52.6428202026026,"Up-regulado"
"TBL1XR1",1.17237690972221,-0.0695074404761901,11.403080487554,6.67023174718182e-28,5.14793051000474e-26,52.5292420699794,"Up-regulado"
"VASP",1.17688993055554,0.00708035714285742,11.3783735709953,8.49632857819964e-28,6.53028513806727e-26,52.2905740825653,"Up-regulado"
"SHKBP1",1.17487708333332,-0.0478104166666667,11.3743597538264,8.83667924861303e-28,6.76404337403055e-26,52.2518351974455,"Up-regulado"
"CNN2",1.18698177083332,0.0157267857142856,11.3675788237647,9.4427175841052e-28,7.19843413544216e-26,52.1864117474524,"Up-regulado"
"DYDC2",-1.17250086805554,0.141051190476191,-11.3650762766363,9.6766658319203e-28,7.34679218466567e-26,52.1622737437749,"Down-regulado"
"LMNB1",1.15369722222221,-0.0584937500000001,11.3575030051985,1.04203146477378e-27,7.8793609990202e-26,52.0892495570244,"Up-regulado"
"CIRBP",-1.1487236111111,0.032783630952381,-11.3081568111637,1.68668423339637e-27,1.27025005754613e-25,51.6142785200123,"Down-regulado"
"PTMA",1.17018368055555,-0.1506625,11.3049890351058,1.73955727058627e-27,1.302778754543e-25,51.5838377733762,"Up-regulado"
"MORN5",-1.15402065972221,0.171247321428572,-11.3047373753641,1.74382764167559e-27,1.302778754543e-25,51.5814197078864,"Down-regulado"
"TRIP12",1.1803517361111,-0.116569345238095,11.2947914311125,1.92120525482351e-27,1.42957571889795e-25,51.485884923733,"Up-regulado"
"RIBC1",-1.14264583333332,0.12932380952381,-11.2942829587426,1.93074026450686e-27,1.4309696793728e-25,51.4810024437448,"Down-regulado"
"DNAJB13",-1.18203090277777,0.136224702380952,-11.2873068541557,2.06640611807711e-27,1.52363284394414e-25,51.4140318617838,"Down-regulado"
"ANKRD66",-1.14919114583332,0.165763988095238,-11.2870250096982,2.07208193158329e-27,1.52363284394414e-25,51.4113267724688,"Down-regulado"
"CAPS2",-1.15966666666666,0.14126875,-11.2786908521029,2.24710176051793e-27,1.64584782671346e-25,51.331358772257,"Down-regulado"
"NME5",-1.16016493055555,0.1016625,-11.2728360665179,2.37876305058868e-27,1.73547490218143e-25,51.2752059313852,"Down-regulado"
"H2BC11",1.16632812499999,0.00629553571428545,11.2611331229861,2.6653439367974e-27,1.93181717079137e-25,51.1630258511339,"Up-regulado"
"KNDC1",-1.15262951388888,0.0896315476190477,-11.2610086262023,2.66857005977499e-27,1.93181717079137e-25,51.1618329158869,"Down-regulado"
"RCC2",1.16285434027777,-0.171204166666667,11.2561511931059,2.79751748078053e-27,2.01734494164239e-25,51.1152960298006,"Up-regulado"
"SPAG8",-1.16261475694443,0.101656845238096,-11.2534915893455,2.87072401304694e-27,2.06217355352607e-25,51.0898216034036,"Down-regulado"
"CUTA",1.15846493055555,-0.0347952380952385,11.2434146389215,3.16578083620636e-27,2.25969538665164e-25,50.9933405794129,"Up-regulado"
"MYO9B",1.1396329861111,-0.0417306547619049,11.2432810198253,3.16988912192928e-27,2.25969538665164e-25,50.9920616659434,"Up-regulado"
"FAM13C",-1.13346684027777,0.12719255952381,-11.2411200875792,3.23707003142844e-27,2.29881205235699e-25,50.9713801547686,"Down-regulado"
"AGBL4",-1.14267395833332,0.0838190476190477,-11.240079272737,3.26993068197203e-27,2.31335209648453e-25,50.9614198961407,"Down-regulado"
"FCF1",-1.15378072916666,0.145949107142857,-11.2330582785805,3.50042431931593e-27,2.46707264195712e-25,50.8942484097733,"Down-regulado"
"CFAP91",-1.1597204861111,0.0661842261904761,-11.2257819915253,3.75633971780893e-27,2.63748710186155e-25,50.8246659898596,"Down-regulado"
"DBN1",1.13176197916666,-0.0228252976190475,11.2229736921571,3.86000918550928e-27,2.69803313179194e-25,50.7978190813951,"Up-regulado"
"RBM14",-1.13281354166666,0.112847023809524,-11.2226680669686,3.87146158012657e-27,2.69803313179194e-25,50.7948976402881,"Down-regulado"
"FNDC3B",1.17657916666666,0.0548877976190479,11.2210830941347,3.93139745320663e-27,2.72961748080075e-25,50.7797479494791,"Up-regulado"
"OBSCN",1.17784895833332,-0.206231547619048,11.2133830812819,4.23595219377779e-27,2.93018070826621e-25,50.7061703816796,"Up-regulado"
"NKD2",1.20572638888888,0.128723214285714,11.1900384686792,5.31003620166038e-27,3.65961424864985e-25,50.4833206585259,"Up-regulado"
"TMEM190",-1.15494444444443,0.101986309523809,-11.1727485392526,6.27619206472146e-27,4.30957497032363e-25,50.318483057761,"Down-regulado"
"NWD1",-1.15995052083332,0.199293452380952,-11.1671492672747,6.62506529808844e-27,4.53246683415376e-25,50.2651400986664,"Down-regulado"
"PEPD",1.15162847222221,-0.0538824404761903,11.1661674170876,6.68819688342005e-27,4.55895814568016e-25,50.2557882091703,"Up-regulado"
"CFAP74",-1.14807795138888,0.114863988095238,-11.1546997478248,7.47132105191918e-27,5.07424957406162e-25,50.1466049003692,"Down-regulado"
"MRPL14",1.1773298611111,0.00795327380952359,11.146527723292,8.08434215126079e-27,5.47069776663398e-25,50.0688482647924,"Up-regulado"
"CBX3",1.14896163194443,-0.120267559523809,11.1380319154468,8.77465804742327e-27,5.91003037144633e-25,49.988054058794,"Up-regulado"
"RPL22L1",1.12472881944443,-0.0152952380952383,11.1377698964651,8.79685411608973e-27,5.91003037144633e-25,49.9855629875852,"Up-regulado"
"H2BC9",1.13563402777777,0.0587815476190479,11.1347298717858,9.05849374093391e-27,6.06399597130547e-25,49.9566638809409,"Up-regulado"
"C4orf47",-1.14364010416666,0.155989880952381,-11.1334166045965,9.17389763897598e-27,6.11931736439837e-25,49.9441814366226,"Down-regulado"
"EIF2AK2",1.14577916666666,0.00788779761904764,11.1322671141624,9.27610759908923e-27,6.16547550278254e-25,49.9332565353865,"Up-regulado"
"EPSTI1",1.13670781249999,-0.0212160714285718,11.1253672523469,9.91384184513079e-27,6.56598667168467e-25,49.8676963586698,"Up-regulado"
"MSN",1.14501597222221,-0.0105413690476187,11.1226868324121,1.01731690631751e-26,6.71393210575691e-25,49.8422357570283,"Up-regulado"
"AKIRIN1",1.14886979166666,-0.0412511904761905,11.1176800429731,1.06757515282255e-26,7.02081025678404e-25,49.7946893576482,"Up-regulado"
"DTX3L",1.15652291666666,-0.0478514880952381,11.1128370775344,1.11853378886568e-26,7.33012476303306e-25,49.7487132897918,"Up-regulado"
"RRP36",1.11446979166666,0.0565892857142855,11.1112830975219,1.13539164237574e-26,7.41458381281529e-25,49.7339638235867,"Up-regulado"
"AGR3",-1.17075104166666,0.0737443452380953,-11.105610996429,1.19909368156629e-26,7.80330058906398e-25,49.680140118772,"Down-regulado"
"ASAP1",1.13726874999999,-0.00247410714285745,11.104602725521,1.2107833684436e-26,7.85201422653513e-25,49.670574496759,"Up-regulado"
"C6orf118",-1.1551392361111,0.0880413690476186,-11.0955759528495,1.32061205765112e-26,8.53462678226642e-25,49.5849638633292,"Down-regulado"
"NT5DC2",1.10521458333332,-0.0617095238095235,11.0784717164068,1.55656753006556e-26,1.00248316410464e-24,49.4228829698229,"Up-regulado"
"KIF2C",1.16175434027777,0.0173744047619043,11.0636244292336,1.79505300445874e-26,1.15210326337718e-24,49.2823347178924,"Up-regulado"
"MYO10",1.10151076388888,-0.0251854166666666,11.0626712914754,1.81154702668223e-26,1.15870766497753e-24,49.2733166976965,"Up-regulado"
"RAD21",1.14715659722221,-0.0374833333333334,11.0580659573621,1.8933878601263e-26,1.20692167452488e-24,49.2297516477406,"Up-regulado"
"SLC5A6",1.11095121527777,-0.0838431547619043,11.0537184046649,1.97401405519131e-26,1.25403607172817e-24,49.1886371021728,"Up-regulado"
"CSRNP2",1.12243940972221,-0.0170342261904759,11.0529857976102,1.98793223380696e-26,1.25859696036653e-24,49.1817100260971,"Up-regulado"
"B4GALT5",1.12922951388888,-0.114733035714285,11.0425315597267,2.19749706421627e-26,1.38657610366106e-24,49.082897258146,"Up-regulado"
"TPM3",1.16505138888888,-0.0114005952380953,11.0307148656264,2.46089258588445e-26,1.54239340107113e-24,48.9712876958649,"Up-regulado"
"ESR1",-1.13560711805555,-0.166470535714286,-11.0305618483288,2.46450132119845e-26,1.54239340107113e-24,48.9698430004705,"Down-regulado"
"MEST",1.09582083333332,-0.146714583333333,11.030362236881,2.4692168277575e-26,1.54239340107113e-24,48.9679584134112,"Up-regulado"
"MOK",-1.15408159722221,0.0571904761904765,-11.026608861543,2.55957185971906e-26,1.5935041207991e-24,48.9325263301696,"Down-regulado"
"MAP7D1",1.14523732638888,0.00865922619047611,11.0085313644143,3.04290559423148e-26,1.88811786656018e-24,48.7619954549492,"Up-regulado"
"ICA1L",-1.09678177083332,0.0809595238095239,-11.0041572287121,3.17286887350853e-26,1.95751280442522e-24,48.7207631402581,"Down-regulado"
"FZD7",1.1570876736111,-0.040431845238095,11.0040637785538,3.17570476918586e-26,1.95751280442522e-24,48.7198823714863,"Up-regulado"
"NDUFS5",1.12907395833332,-0.0664059523809525,11.0017863586368,3.24560043309462e-26,1.99401576608251e-24,48.6984193321831,"Up-regulado"
"ZBBX",-1.13790277777777,0.088271130952381,-10.9900621016274,3.63034185855855e-26,2.22307852105895e-24,48.5879774180032,"Down-regulado"
"CYCS",1.15356527777777,-0.0821398809523812,10.9718794833501,4.31844833459836e-26,2.61172197545503e-24,48.416866323021,"Up-regulado"
"GRIN3B",-1.12089253472221,0.152754464285714,-10.9717447710037,4.32400192659482e-26,2.61172197545503e-24,48.4155993502435,"Down-regulado"
"CALR",1.14713541666666,-0.0803559523809523,10.9717440942135,4.32402984555225e-26,2.61172197545503e-24,48.4155929850438,"Up-regulado"
"PPP1R18",1.11407291666666,0.0830306547619049,10.9717056062427,4.32561784636397e-26,2.61172197545503e-24,48.4152310068568,"Up-regulado"
"STAT2",1.11397899305554,0.0348711309523807,10.9713513344485,4.34026221378499e-26,2.61172197545503e-24,48.4118991345983,"Up-regulado"
"SKI",1.1151298611111,-0.101983035714286,10.9711427369897,4.34890793150138e-26,2.61172197545503e-24,48.4099373436541,"Up-regulado"
"TCTN1",-1.14212812499999,0.0754571428571427,-10.9642571331858,4.64410039176991e-26,2.78005971208611e-24,48.3451956288613,"Down-regulado"
"H2BC15",1.16277395833332,-0.0869297619047616,10.9583145689834,4.91480777391476e-26,2.93271133525259e-24,48.2893444550478,"Up-regulado"
"H4C1",1.1536876736111,0.000394345238095513,10.9465669497344,5.49691727895845e-26,3.26961541462124e-24,48.1789989638966,"Up-regulado"
"GPI",1.13618663194443,-0.0913446428571431,10.9441829806566,5.6231510936802e-26,3.33408231671953e-24,48.156616779677,"Up-regulado"
"RIIAD1",-1.14037621527777,0.110928273809524,-10.9431205830279,5.68032966711881e-26,3.35732649344235e-24,48.1466434671895,"Down-regulado"
"C1orf194",-1.11774131944444,0.057964880952381,-10.9386202969821,5.92900946192266e-26,3.4932526725656e-24,48.104404576477,"Down-regulado"
"ZFAND3",1.11801822916666,0.00779702380952405,10.9321672368166,6.30457682989505e-26,3.70284847333176e-24,48.0438592568001,"Up-regulado"
"EML4",1.12028697916666,-0.127670238095238,10.9240603281355,6.81004663050465e-26,3.98718623567195e-24,47.9678335352152,"Up-regulado"
"DENND2B",-1.11817031249999,0.160794047619048,-10.9219943322349,6.94517251837659e-26,4.05359334767874e-24,47.9484653845036,"Down-regulado"
"EPHX2",-1.11419409722221,0.0281997023809522,-10.9132268513707,7.54886423666578e-26,4.39221611676657e-24,47.866302192735,"Down-regulado"
"LDHB",1.11246406249999,-0.0510416666666664,10.9116468565268,7.66306996316037e-26,4.44481856217224e-24,47.8515005873051,"Up-regulado"
"ZNF362",1.13593229166666,-0.10155625,10.9096110988016,7.81275246131263e-26,4.51760921733548e-24,47.8324316260558,"Up-regulado"
"GOLGA8N",-1.10728958333332,0.115286904761905,-10.9069699627434,8.01128133705572e-26,4.61810807198116e-24,47.8076959282031,"Down-regulado"
"CFAP161",-1.13525260416666,0.158867857142857,-10.8970513859323,8.80261041598546e-26,5.0586570689034e-24,47.7148417998575,"Down-regulado"
"CYB5D1",-1.09444965277777,0.0848886904761908,-10.8931322866283,9.13626381089184e-26,5.23429445386585e-24,47.67816951788,"Down-regulado"
"ARPC5",1.10735711805555,0.065738392857143,10.8873220862245,9.65416122784492e-26,5.51409080282751e-24,47.6238192245428,"Up-regulado"
"SPATA6L",-1.12140885416666,0.0134592261904763,-10.8864316817693,9.73606396851222e-26,5.54391666889947e-24,47.6154919857395,"Down-regulado"
"RRBP1",1.1385986111111,-0.145089583333333,10.8860959983167,9.76712018196201e-26,5.54469615922506e-24,47.6123527360682,"Up-regulado"
"SYT11",1.09511388888888,-0.119390476190476,10.8814354759996,1.02085977661519e-25,5.7777569841945e-24,47.5687756604283,"Up-regulado"
"PFDN2",1.10797274305555,0.0154407738095233,10.8807379611205,1.02763545918011e-25,5.79853397918638e-24,47.5622548847358,"Up-regulado"
"ANAPC4",-1.1635251736111,0.0942437500000002,-10.8703037927001,1.13448989463197e-25,6.38218908495219e-24,47.4647464752505,"Down-regulado"
"CTSA",1.12372239583332,-0.0230416666666666,10.8626597652902,1.21970674229936e-25,6.84097982760515e-24,47.393355415649,"Up-regulado"
"ZWINT",1.11123732638888,-0.0511392857142858,10.8593448938462,1.25860962444912e-25,7.03803950773541e-24,47.3624076785086,"Up-regulado"
"E2F1",1.11857951388888,-0.00139315476190446,10.8551454189529,1.30966794333795e-25,7.30169199335013e-24,47.323211129592,"Up-regulado"
"PKHD1L1",-1.1060439236111,0.0447952380952382,-10.8500241513996,1.37472466159998e-25,7.64158705497108e-24,47.275425802586,"Down-regulado"
"JPT1",1.1013892361111,0.0752624999999996,10.8457292996096,1.43175010925133e-25,7.93495453723652e-24,47.2353642249052,"Up-regulado"
"H2AC14",1.08780434027777,-0.0552351190476188,10.8445353031347,1.44801669612904e-25,8.00136326437933e-24,47.224228900509,"Up-regulado"
"LAPTM4B",1.14164357638888,-0.118670535714286,10.8426848651503,1.47358973307977e-25,8.11865352351942e-24,47.2069733049018,"Up-regulado"
"B4GALT2",1.09813194444444,-0.0301782738095238,10.8323897101888,1.62427683160301e-25,8.92253481877926e-24,47.1110087115497,"Up-regulado"
"MCM3",1.12385434027777,-0.0700601190476191,10.8237059290306,1.76320611013064e-25,9.65730220495896e-24,47.0301159465373,"Up-regulado"
"FAM216B",-1.13236493055554,0.135920535714286,-10.8231245015341,1.77291882598255e-25,9.68210669967137e-24,47.0247014154705,"Down-regulado"
"GOLIM4",1.10802031249999,0.0229372023809523,10.8150446284876,1.91352209001602e-25,1.04194904009414e-23,46.9494797356679,"Up-regulado"
"CC2D2A",-1.12003211805554,0.050083630952381,-10.8134883280226,1.94184956242796e-25,1.05430012434497e-23,46.9349956598543,"Down-regulado"
"MX1",1.13655833333332,0.0105360119047621,10.8106994136497,1.99365846670057e-25,1.07929157050917e-23,46.9090437790584,"Up-regulado"
"PRKDC",1.10524826388888,-0.155981547619047,10.8044232133212,2.11532393021316e-25,1.14184696660668e-23,46.8506592846929,"Up-regulado"
"FOXJ1",-1.12602708333332,0.0143107142857137,-10.7973139058908,2.26206451911647e-25,1.21753830039015e-23,46.7845547013982,"Down-regulado"
"FOSL2",1.08824722222221,-0.18063125,10.7848892262499,2.54318617106198e-25,1.36491632519898e-23,46.6691024455548,"Up-regulado"
"SCARA3",-1.0942986111111,-0.0032476190476191,-10.7841188607552,2.56171642421508e-25,1.37092199584714e-23,46.6619472760704,"Down-regulado"
"IRF2BP2",1.06291597222221,-0.227758333333333,10.7792610840175,2.68169209582706e-25,1.43050796365625e-23,46.6168367609125,"Up-regulado"
"CEP126",-1.09987656249999,0.11078630952381,-10.7789967735003,2.6883776583142e-25,1.43050796365625e-23,46.6143827344708,"Down-regulado"
"CNTNAP3",-1.10347482638888,0.142947321428572,-10.7757193934249,2.7726646426882e-25,1.47116640714453e-23,46.5839571158297,"Down-regulado"
"INCENP",1.09997395833332,-0.0226836309523809,10.768496670034,2.96779332034469e-25,1.57024010889739e-23,46.5169287248806,"Up-regulado"
"SRF",1.07079670138888,-0.169447023809524,10.7676832311589,2.99060604431965e-25,1.57784036976718e-23,46.5093819014787,"Up-regulado"
"CFAP45",-1.11452395833332,0.1020875,-10.7669503436848,3.01130878169064e-25,1.58428772156721e-23,46.5025827652589,"Down-regulado"
"PLAU",1.15296649305554,0.128369642857142,10.7631735641983,3.12027341966792e-25,1.6370041196387e-23,46.467550235288,"Up-regulado"
"NBPF14",-1.09782395833332,0.140996726190476,-10.7611685766441,3.17970141133477e-25,1.66350933499998e-23,46.4489560918565,"Down-regulado"
"SOD3",-1.09308506944443,0.0985276785714286,-10.7601434762364,3.21051827227002e-25,1.67493993774266e-23,46.4394503472467,"Down-regulado"
"AMY1A",-1.13711336805555,0.0218485119047621,-10.7591460562002,3.2407876029029e-25,1.68602200722611e-23,46.4302019187853,"Down-regulado"
"LASP1",1.13106163194443,0.0124443452380952,10.7552620133383,3.36138336539955e-25,1.74390436432132e-23,46.394193692878,"Up-regulado"
"ABRACL",1.07524357638888,-0.0107214285714289,10.7545586314405,3.38369439797757e-25,1.75061662800629e-23,46.3876737907095,"Up-regulado"
"FOXP4",1.07849739583332,-0.078125892857143,10.7453148324966,3.69093589459723e-25,1.90429861059095e-23,46.3020186891543,"Up-regulado"
"PLPPR3",-1.10643246527777,0.130344345238095,-10.7424124134305,3.79300306805851e-25,1.95156799730382e-23,46.2751353599253,"Down-regulado"
"TDRD3",-1.08031145833332,0.0781812499999999,-10.7361434124753,4.02312278411612e-25,2.06428198458618e-23,46.2170876117958,"Down-regulado"
"SSX3",-1.09526545138888,0.0972604166666668,-10.7305655395417,4.23949643427073e-25,2.16934451788697e-23,46.1654602434016,"Down-regulado"
"ESPN",-1.12906805555555,0.0982261904761906,-10.7298221308269,4.26919353021506e-25,2.17857179136139e-23,46.1585809279632,"Down-regulado"
"C1orf158",-1.1070970486111,0.148855357142857,-10.7290057518578,4.30204356999286e-25,2.18935334487075e-23,46.1510267670437,"Down-regulado"
"ARMC3",-1.13169427083332,0.0929928571428572,-10.7241146651347,4.50417707139826e-25,2.28599225985069e-23,46.1057771357295,"Down-regulado"
"PPIAL4A",1.09186059027777,-0.036765476190476,10.7233393852879,4.53707148656444e-25,2.29644672505594e-23,46.0986060648849,"Up-regulado"
"FUS",1.09851197916666,-0.096977380952381,10.7220874333545,4.59069494766591e-25,2.3173083658799e-23,46.0870267449672,"Up-regulado"
"PRAME",1.06763541666666,-0.150775297619048,10.7192471959847,4.71469202080664e-25,2.37348525263088e-23,46.0607610305016,"Up-regulado"
"WNT7A",1.09004427083332,-0.0748845238095235,10.7131670654955,4.99142360382974e-25,2.50604351206258e-23,46.0045508675978,"Up-regulado"
"ASPH",1.10697135416666,-0.049269642857143,10.6979029527804,5.75927055246903e-25,2.88380418521351e-23,45.8635389688068,"Up-regulado"
"TRA2B",1.12607118055555,-0.0848741071428572,10.6954229284998,5.89465101823348e-25,2.94370045635151e-23,45.840642124924,"Up-regulado"
"KIF21A",-1.10536944444443,0.072388988095238,-10.6950602279933,5.9147132952461e-25,2.94584267240831e-23,45.8372938166165,"Down-regulado"
"P4HB",1.13667326388888,-0.0360782738095236,10.6926388239629,6.05039791732195e-25,3.0054064335591e-23,45.8149425061099,"Up-regulado"
"PRKRIP1",1.10655086805554,-0.176032142857143,10.689468282806,6.2327431353617e-25,3.08777038565386e-23,45.7856817427977,"Up-regulado"
"AHNAK",-1.14722795138888,0.0356845238095238,-10.6805418218247,6.77595195398035e-25,3.34800144562145e-23,45.703334159399,"Down-regulado"
"ATP5MF",1.10764166666666,-0.0918110119047617,10.6790848733833,6.86896904666022e-25,3.3850061974795e-23,45.68989845308,"Up-regulado"
"CFAP299",-1.09556388888888,0.110322619047619,-10.6786266715753,6.89848358102153e-25,3.39060468007208e-23,45.685673280311,"Down-regulado"
"ATP1B3",1.0793517361111,-0.0976196428571428,10.6734447191784,7.24116496160726e-25,3.54969128577267e-23,45.6378987194905,"Up-regulado"
"ELAPOR1",-1.09989670138888,0.0744339285714284,-10.6604896188218,8.1736135714664e-25,3.99629792341041e-23,45.5185349724515,"Down-regulado"
"C11orf97",-1.08324670138888,0.152873809523809,-10.6591033717267,8.2801915906573e-25,4.03783651014899e-23,45.5057689002336,"Down-regulado"
"CCZ1",1.10574305555555,-0.0919122023809521,10.6532794917512,8.74322542613445e-25,4.25253180426857e-23,45.4521496342369,"Up-regulado"
"PDCL3",1.11571614583332,-0.14595,10.6478993773613,9.19377846032519e-25,4.46005715074009e-23,45.4026352123941,"Up-regulado"
"NUSAP1",1.08560503472221,0.015888988095238,10.6432628190021,9.60050458290366e-25,4.64530114235471e-23,45.3599786949636,"Up-regulado"
"EZH2",1.07522187499999,0.0516749999999998,10.6410790392725,9.79820819575783e-25,4.72871148506897e-23,45.3398925806269,"Up-regulado"
"BRD4",1.09142378472221,-0.169419345238095,10.638918222541,9.99781021354227e-25,4.81260570511157e-23,45.3200206679303,"Up-regulado"
"PAFAH1B2",1.1183720486111,-0.0817127976190475,10.6370810648768,1.01706860231907e-24,4.88323657725275e-23,45.3031276206439,"Up-regulado"
"POLR2K",1.10203385416666,-0.0298961309523814,10.6298621476107,1.08792010588321e-24,5.21002149168735e-23,45.2367690121619,"Up-regulado"
